"","1","1.5","2","2.5","3","3.5","4","4.5","5","5.5","6","6.5","7","7.5","8","8.5","9","9.5","10","10.5","11","11.5","12","12.5","13","13.5","14","14.5","15","15.5","16","16.5","17","17.5","18","18.5","19","19.5","20","20.5","21","21.5","22","22.5","23","23.5","24"
"OTU58",-2.36843895802292,-2.37840374261783,-2.38836852721274,-2.39833331180765,-2.40829809640256,-2.41826288099747,-2.42822766559238,-2.4381924501873,-2.44815723478221,-2.45812201937712,-2.46808680397203,-2.47805158856694,-2.48801637316185,-2.49798115775676,-2.50794594235168,-2.51791072694659,-2.5278755115415,-2.53784029613641,-2.54780508073132,-2.55776986532623,-2.56773464992115,-2.57769943451606,-2.58766421911097,-2.59762900370588,-2.60759378830079,-2.6175585728957,-2.62752335749061,-2.63748814208552,-2.64745292668044,-2.65741771127535,-2.66738249587026,-2.67734728046517,-2.68731206506008,-2.69727684965499,-2.70724163424991,-2.71720641884482,-2.72717120343973,-2.73713598803464,-2.74710077262955,-2.75706555722446,-2.76703034181937,-2.77699512641429,-2.7869599110092,-2.79692469560411,-2.80688948019902,-2.81685426479393,-2.82681904938884
"OTU59",-2.10020159046343,-2.13735657537537,-2.17451156028731,-2.21166654519925,-2.24882153011119,-2.28597651502313,-2.32313149993507,-2.34826051663466,-2.37338953333426,-2.39370816274891,-2.41402679216356,-2.43434542157822,-2.45466405099287,-2.46534088867922,-2.47601772636557,-2.47383884174751,-2.47165995712945,-2.46948107251139,-2.46730218789333,-2.4598313856106,-2.45236058332786,-2.41313827505709,-2.37391596678631,-2.33469365851554,-2.29547135024476,-2.25624904197399,-2.21702673370321,-2.14783116255247,-2.07863559140174,-2.00444447643767,-1.93025336147361,-1.85606224650955,-1.78187113154548,-1.69018573960951,-1.59850034767355,-1.49369424800865,-1.38888814834376,-1.28408204867887,-1.17927594901397,-1.06693126603486,-0.954586583055754,-0.823395441791107,-0.692204300526459,-0.561013159261811,-0.429822017997164,-0.298630876732517,-0.167439735467869
"OTU60",2.12107297388853,2.08671268437728,2.05235239486602,2.01799210535476,1.98363181584351,1.94927152633225,1.914911236821,1.88055094730974,1.84619065779849,1.81183036828723,1.77747007877597,1.74310978926472,1.70874949975346,1.67438921024221,1.64002892073095,1.6056686312197,1.57130834170844,1.53694805219719,1.50258776268593,1.46822747317467,1.43386718366342,1.39950689415216,1.36514660464091,1.33078631512965,1.2964260256184,1.26206573610714,1.22770544659589,1.19334515708463,1.15898486757337,1.12462457806212,1.09026428855086,1.05590399903961,1.02154370952835,0.987183420017096,0.952823130505841,0.918462840994585,0.884102551483329,0.849742261972074,0.815381972460818,0.781021682949562,0.746661393438307,0.712301103927051,0.677940814415796,0.64358052490454,0.609220235393285,0.574859945882029,0.540499656370773
"OTU61",0.805538496412164,0.822662821473897,0.839787146535631,0.856911471597365,0.874035796659098,0.891160121720832,0.908284446782565,0.925408771844299,0.942533096906033,0.959657421967766,0.9767817470295,0.993906072091234,1.01103039715297,1.0281547222147,1.04527904727643,1.06240337233817,1.0795276973999,1.09665202246164,1.11377634752337,1.1309006725851,1.14802499764684,1.16514932270857,1.1822736477703,1.19939797283204,1.21652229789377,1.2336466229555,1.25077094801724,1.26789527307897,1.28501959814071,1.30214392320244,1.31926824826417,1.33639257332591,1.35351689838764,1.37064122344937,1.38776554851111,1.40488987357284,1.42201419863457,1.43913852369631,1.45626284875804,1.47338717381978,1.49051149888151,1.50763582394324,1.52476014900498,1.54188447406671,1.55900879912844,1.57613312419018,1.59325744925191
"OTU62",1.66316412778457,1.67251046042303,1.68185679306149,1.69120312569995,1.70054945833842,1.70989579097688,1.71924212361534,1.7285884562538,1.73793478889226,1.74728112153073,1.75662745416919,1.76597378680765,1.77532011944611,1.78466645208458,1.79401278472304,1.8033591173615,1.81270544999996,1.82205178263843,1.83139811527689,1.84074444791535,1.85009078055381,1.85943711319227,1.86878344583074,1.8781297784692,1.88747611110766,1.89682244374612,1.90616877638459,1.91551510902305,1.92486144166151,1.93420777429997,1.94355410693844,1.9529004395769,1.96224677221536,1.97159310485382,1.98093943749228,1.99028577013075,1.99963210276921,2.00897843540767,2.01832476804613,2.0276711006846,2.03701743332306,2.04636376596152,2.05571009859998,2.06505643123845,2.07440276387691,2.08374909651537,2.09309542915383
"OTU63",-1.10659811882409,-1.04103080781259,-0.975463496801087,-0.909896185789585,-0.844328874778083,-0.778761563766581,-0.71319425275508,-0.641520379907184,-0.569846507059288,-0.495730009476835,-0.421613511894382,-0.347497014311929,-0.273380516729476,-0.228510975390776,-0.183641434052077,-0.177767834371716,-0.171894234691354,-0.166020635010993,-0.160147035330632,-0.160785961115818,-0.161424886901003,-0.20113896547947,-0.240853044057937,-0.280567122636403,-0.32028120121487,-0.359995279793336,-0.399709358371803,-0.470447632643635,-0.541185906915468,-0.617094880469527,-0.693003854023587,-0.768912827577647,-0.844821801131707,-0.903922308760068,-0.963022816388429,-1.00951697457252,-1.0560111327566,-1.10250529094069,-1.14899944912478,-1.18600589038065,-1.22301233163653,-1.23629948057186,-1.2495866295072,-1.26287377844254,-1.27616092737788,-1.28944807631322,-1.30273522524856
"OTU64",1.48498771289893,1.46972255005727,1.45445738721561,1.43919222437395,1.42392706153229,1.40866189869063,1.39339673584897,1.37813157300731,1.36286641016565,1.34760124732399,1.33233608448233,1.31707092164067,1.30180575879901,1.28654059595735,1.27127543311569,1.25601027027403,1.24074510743237,1.22547994459071,1.21021478174905,1.19494961890739,1.17968445606573,1.16441929322407,1.14915413038241,1.13388896754075,1.11862380469909,1.10335864185743,1.08809347901577,1.07282831617411,1.05756315333245,1.04229799049079,1.02703282764913,1.01176766480747,0.996502501965807,0.981237339124147,0.965972176282487,0.950707013440827,0.935441850599166,0.920176687757506,0.904911524915846,0.889646362074186,0.874381199232526,0.859116036390866,0.843850873549205,0.828585710707545,0.813320547865885,0.798055385024225,0.782790222182565
"OTU65",-0.140588775817381,-0.137860256083717,-0.135131736350054,-0.132403216616391,-0.129674696882728,-0.126946177149064,-0.124217657415401,-0.121489137681738,-0.118760617948075,-0.116032098214412,-0.113303578480748,-0.110575058747085,-0.107846539013422,-0.105118019279759,-0.102389499546095,-0.0996609798124322,-0.096932460078769,-0.0942039403451058,-0.0914754206114426,-0.0887469008777794,-0.0860183811441161,-0.0832898614104529,-0.0805613416767897,-0.0778328219431265,-0.0751043022094633,-0.0723757824758001,-0.0696472627421368,-0.0669187430084736,-0.0641902232748104,-0.0614617035411472,-0.058733183807484,-0.0560046640738208,-0.0532761443401575,-0.0505476246064943,-0.0478191048728311,-0.0450905851391679,-0.0423620654055046,-0.0396335456718414,-0.0369050259381782,-0.034176506204515,-0.0314479864708518,-0.0287194667371886,-0.0259909470035253,-0.0232624272698621,-0.0205339075361989,-0.0178053878025357,-0.0150768680688725
"OTU66",-0.763075721094349,-0.574111116020323,-0.385146510946297,-0.196181905872271,-0.00721730079824567,0.18174730427578,0.370711909349806,0.550851168765972,0.730990428182138,0.90759954933516,1.08420867048818,1.2608177916412,1.43742691279423,1.59348223806081,1.74953756332739,1.87818782741206,2.00683809149672,2.13548835558139,2.26413861966605,2.37708781061612,2.49003700156618,2.50877975370866,2.52752250585114,2.54626525799362,2.5650080101361,2.58375076227858,2.60249351442106,2.54526931810894,2.48804512179683,2.41815976740895,2.34827441302106,2.27838905863318,2.2085037042453,2.0855431548949,1.96258260554451,1.79981565997222,1.63704871439994,1.47428176882766,1.31151482325538,1.13621628512932,0.960917747003261,0.754290227492763,0.547662707982268,0.341035188471772,0.134407668961275,-0.07221985054922,-0.278847370059719
"OTU67",-0.935751532430212,-0.929146366995832,-0.922541201561453,-0.915936036127073,-0.909330870692693,-0.902725705258314,-0.896120539823934,-0.889515374389554,-0.882910208955175,-0.876305043520795,-0.869699878086415,-0.863094712652036,-0.856489547217656,-0.849884381783276,-0.843279216348897,-0.836674050914517,-0.830068885480137,-0.823463720045758,-0.816858554611378,-0.810253389176998,-0.803648223742619,-0.797043058308239,-0.790437892873859,-0.78383272743948,-0.7772275620051,-0.77062239657072,-0.764017231136341,-0.757412065701961,-0.750806900267581,-0.744201734833202,-0.737596569398822,-0.730991403964442,-0.724386238530063,-0.717781073095683,-0.711175907661303,-0.704570742226924,-0.697965576792544,-0.691360411358164,-0.684755245923785,-0.678150080489405,-0.671544915055025,-0.664939749620646,-0.658334584186266,-0.651729418751886,-0.645124253317507,-0.638519087883127,-0.631913922448747
"OTU68",0.464729135223195,0.436892508445916,0.409055881668638,0.381219254891359,0.353382628114081,0.325546001336802,0.297709374559524,0.269872747782246,0.242036121004967,0.214199494227689,0.18636286745041,0.158526240673132,0.130689613895853,0.102852987118575,0.0750163603412962,0.0471797335640177,0.0193431067867392,-0.00849351999053927,-0.0363301467678178,-0.0641667735450963,-0.0920034003223748,-0.119840027099653,-0.147676653876932,-0.17551328065421,-0.203349907431489,-0.231186534208767,-0.259023160986046,-0.286859787763324,-0.314696414540602,-0.342533041317881,-0.370369668095159,-0.398206294872438,-0.426042921649716,-0.453879548426995,-0.481716175204273,-0.509552801981552,-0.53738942875883,-0.565226055536109,-0.593062682313387,-0.620899309090666,-0.648735935867944,-0.676572562645223,-0.704409189422501,-0.73224581619978,-0.760082442977058,-0.787919069754337,-0.815755696531615
"OTU69",1.4128476029682,1.41871969667012,1.42459179037204,1.43046388407396,1.43633597777588,1.4422080714778,1.44808016517972,1.45395225888164,1.45982435258356,1.46569644628548,1.4715685399874,1.47744063368932,1.48331272739124,1.48918482109316,1.49505691479508,1.500929008497,1.50680110219892,1.51267319590084,1.51854528960276,1.52441738330468,1.5302894770066,1.53616157070852,1.54203366441044,1.54790575811235,1.55377785181427,1.55964994551619,1.56552203921811,1.57139413292003,1.57726622662195,1.58313832032387,1.58901041402579,1.59488250772771,1.60075460142963,1.60662669513155,1.61249878883347,1.61837088253539,1.62424297623731,1.63011506993923,1.63598716364115,1.64185925734307,1.64773135104499,1.65360344474691,1.65947553844883,1.66534763215075,1.67121972585267,1.67709181955459,1.68296391325651
"OTU70",-1.35983642669279,-1.16369074491434,-0.967545063135888,-0.771399381357435,-0.575253699578983,-0.37910801780053,-0.182962336022077,0.00194170518388723,0.186845746389852,0.367253131366821,0.547660516343791,0.72806790132076,0.908475286297729,1.05200518897762,1.19553509165751,1.2898950179413,1.38425494422508,1.47861487050887,1.57297479679265,1.61957191208707,1.6661690273815,1.42618927673975,1.186209526098,0.946229775456255,0.706250024814508,0.466270274172761,0.226290523531014,-0.0058656726981603,-0.238021868927334,-0.46887413942108,-0.699726409914825,-0.930578680408571,-1.16143095090232,-1.21291323066612,-1.26439551042992,-1.18135029714626,-1.09830508386261,-1.01525987057895,-0.932214657295296,-0.836569044163831,-0.740923431032368,-0.61377681828138,-0.486630205530397,-0.359483592779411,-0.232336980028426,-0.105190367277441,0.0219562454735449
"OTU71",-1.09028916610234,-1.09013352619249,-1.08997788628265,-1.0898222463728,-1.08966660646296,-1.08951096655312,-1.08935532664327,-1.08919968673343,-1.08904404682359,-1.08888840691374,-1.0887327670039,-1.08857712709406,-1.08842148718421,-1.08826584727437,-1.08811020736452,-1.08795456745468,-1.08779892754484,-1.08764328763499,-1.08748764772515,-1.08733200781531,-1.08717636790546,-1.08702072799562,-1.08686508808578,-1.08670944817593,-1.08655380826609,-1.08639816835624,-1.0862425284464,-1.08608688853656,-1.08593124862671,-1.08577560871687,-1.08561996880703,-1.08546432889718,-1.08530868898734,-1.08515304907749,-1.08499740916765,-1.08484176925781,-1.08468612934796,-1.08453048943812,-1.08437484952828,-1.08421920961843,-1.08406356970859,-1.08390792979875,-1.0837522898889,-1.08359664997906,-1.08344101006921,-1.08328537015937,-1.08312973024953
"OTU72",0.0808175583345359,0.0780292185244756,0.0752408787144154,0.0724525389043551,0.0696641990942948,0.0668758592842346,0.0640875194741743,0.061299179664114,0.0585108398540538,0.0557225000439935,0.0529341602339332,0.050145820423873,0.0473574806138127,0.0445691408037524,0.0417808009936922,0.0389924611836319,0.0362041213735717,0.0334157815635114,0.0306274417534511,0.0278391019433909,0.0250507621333306,0.0222624223232703,0.0194740825132101,0.0166857427031498,0.0138974028930895,0.0111090630830293,0.00832072327296901,0.00553238346290875,0.00274404365284849,-4.42961572117706e-05,-0.00283263596727204,-0.00562097577733231,-0.00840931558739257,-0.0111976553974528,-0.0139859952075131,-0.0167743350175734,-0.0195626748276336,-0.0223510146376939,-0.0251393544477542,-0.0279276942578144,-0.0307160340678747,-0.033504373877935,-0.0362927136879952,-0.0390810534980555,-0.0418693933081157,-0.044657733118176,-0.0474460729282363
"OTU73",-0.0445121177671918,-0.0798241067252176,-0.115136095683243,-0.150448084641269,-0.185760073599295,-0.22107206255732,-0.256384051515346,-0.291696040473372,-0.327008029431398,-0.362320018389423,-0.397632007347449,-0.432943996305475,-0.468255985263501,-0.503567974221526,-0.538879963179552,-0.574191952137578,-0.609503941095603,-0.644815930053629,-0.680127919011655,-0.715439907969681,-0.750751896927706,-0.786063885885732,-0.821375874843758,-0.856687863801784,-0.891999852759809,-0.927311841717835,-0.962623830675861,-0.997935819633886,-1.03324780859191,-1.06855979754994,-1.10387178650796,-1.13918377546599,-1.17449576442401,-1.20980775338204,-1.24511974234007,-1.28043173129809,-1.31574372025612,-1.35105570921414,-1.38636769817217,-1.42167968713019,-1.45699167608822,-1.49230366504625,-1.52761565400427,-1.5629276429623,-1.59823963192032,-1.63355162087835,-1.66886360983637
"OTU74",-1.67401717670156,-1.71947316182727,-1.76492914695298,-1.81038513207869,-1.8558411172044,-1.9012971023301,-1.94675308745581,-1.94121979605838,-1.93568650466095,-1.90975750265426,-1.88382850064757,-1.85789949864088,-1.83197049663419,-1.72811576112748,-1.62426102562077,-1.41650531211405,-1.20874959860732,-1.0009938851006,-0.793238171593869,-0.653847632001377,-0.514457092408885,-0.785257596301793,-1.0560581001947,-1.32685860408761,-1.59765910798052,-1.86845961187343,-2.13926011576633,-2.19625621978533,-2.25325232380432,-2.27461436117766,-2.295976398551,-2.31733843592434,-2.33870047329768,-2.34358125844071,-2.34846204358374,-2.34098188955403,-2.33350173552433,-2.32602158149462,-2.31854142746492,-2.33777532303445,-2.35700921860398,-2.44302823817161,-2.52904725773924,-2.61506627730687,-2.7010852968745,-2.78710431644213,-2.87312333600975
"OTU75",-2.35398645221246,-2.37442550249908,-2.39486455278571,-2.41530360307234,-2.43574265335896,-2.45618170364559,-2.47662075393222,-2.48416305201074,-2.49170535008927,-2.49408894728456,-2.49647254447985,-2.49885614167514,-2.50123973887043,-2.46209191691659,-2.42294409496275,-2.32842104747674,-2.23389799999073,-2.13937495250472,-2.04485190501871,-1.92583491635071,-1.80681792768271,-1.54083729192279,-1.27485665616286,-1.00887602040294,-0.742895384643015,-0.47691474888309,-0.210934113123166,0.058007103276382,0.32694831967593,0.596382966182082,0.865817612688234,1.13525225919439,1.40468690570054,1.61655863248706,1.82843035927357,1.99712989627036,2.16582943326715,2.33452897026394,2.50322850726072,2.67897476383938,2.85472102041802,3.04808407595133,3.24144713148463,3.43481018701793,3.62817324255124,3.82153629808454,4.01489935361784
"OTU76",-2.3296727636981,-2.3487979558793,-2.3679231480605,-2.3870483402417,-2.4061735324229,-2.4252987246041,-2.4444239167853,-2.46067720044335,-2.4769304841014,-2.49203500435019,-2.50713952459898,-2.52224404484777,-2.53734856509656,-2.52976325423077,-2.52217794336499,-2.48433952434643,-2.44650110532788,-2.40866268630933,-2.37082426729078,-2.30847534926874,-2.2461264312467,-2.03671451920377,-1.82730260716083,-1.61789069511789,-1.40847878307495,-1.19906687103201,-0.989654958989077,-0.765756146517158,-0.541857334045238,-0.315544038168488,-0.089230742291738,0.137082553585012,0.363395849461762,0.548893676219904,0.734391502978046,0.889277727897232,1.04416395281642,1.1990501777356,1.35393640265479,1.51955223001939,1.68516805738398,1.87760789086209,2.07004772434021,2.26248755781832,2.45492739129643,2.64736722477455,2.83980705825266
"OTU77",-1.06107178635886,-0.997680477762389,-0.934289169165914,-0.87089786056944,-0.807506551972966,-0.744115243376491,-0.680723934780017,-0.664509412368294,-0.648294889956571,-0.650951082018748,-0.653607274080926,-0.656263466143103,-0.658919658205281,-0.691955958174078,-0.724992258142876,-0.798535368653834,-0.872078479164792,-0.94562158967575,-1.01916470018671,-1.08473163291254,-1.15029856563838,-1.16800843165348,-1.18571829766859,-1.20342816368369,-1.2211380296988,-1.2388478957139,-1.256557761729,-1.21314619869379,-1.16973463565857,-1.11613616778164,-1.0625376999047,-1.00893923202777,-0.955340764150832,-0.851194768587503,-0.747048773024175,-0.604992131696051,-0.462935490367928,-0.320878849039804,-0.178822207711681,-0.0636560030162496,0.0515102016791817,0.0994503147928838,0.147390427906586,0.195330541020289,0.243270654133991,0.291210767247693,0.339150880361396
"OTU78",1.58721239497838,1.52429205127758,1.46137170757679,1.398451363876,1.3355310201752,1.27261067647441,1.20969033277361,1.14676998907282,1.08384964537202,1.02092930167123,0.958008957970434,0.895088614269639,0.832168270568844,0.76924792686805,0.706327583167255,0.643407239466461,0.580486895765666,0.517566552064872,0.454646208364077,0.391725864663283,0.328805520962488,0.265885177261693,0.202964833560899,0.140044489860104,0.0771241461593097,0.0142038024585152,-0.0487165412422792,-0.111636884943074,-0.174557228643868,-0.237477572344663,-0.300397916045458,-0.363318259746252,-0.426238603447047,-0.489158947147841,-0.552079290848636,-0.61499963454943,-0.677919978250225,-0.74084032195102,-0.803760665651814,-0.866681009352608,-0.929601353053403,-0.992521696754197,-1.05544204045499,-1.11836238415579,-1.18128272785658,-1.24420307155738,-1.30712341525817
"OTU79",-0.757815946732612,-0.696335589427395,-0.634855232122178,-0.573374874816961,-0.511894517511744,-0.450414160206528,-0.388933802901311,-0.327453445596094,-0.265973088290877,-0.20449273098566,-0.143012373680443,-0.0815320163752264,-0.0200516590700096,0.0414286982352072,0.102909055540424,0.164389412845641,0.225869770150858,0.287350127456075,0.348830484761292,0.410310842066508,0.471791199371725,0.533271556676942,0.594751913982159,0.656232271287376,0.717712628592593,0.779192985897809,0.840673343203026,0.902153700508243,0.96363405781346,1.02511441511868,1.08659477242389,1.14807512972911,1.20955548703433,1.27103584433954,1.33251620164476,1.39399655894998,1.45547691625519,1.51695727356041,1.57843763086563,1.63991798817084,1.70139834547606,1.76287870278128,1.8243590600865,1.88583941739171,1.94731977469693,2.00880013200215,2.07028048930736
"OTU80",-1.63562996010299,-1.6124955091226,-1.58936105814222,-1.56622660716183,-1.54309215618144,-1.51995770520106,-1.49682325422067,-1.47368880324029,-1.4505543522599,-1.42741990127951,-1.40428545029913,-1.38115099931874,-1.35801654833835,-1.33488209735797,-1.31174764637758,-1.28861319539719,-1.26547874441681,-1.24234429343642,-1.21920984245603,-1.19607539147565,-1.17294094049526,-1.14980648951488,-1.12667203853449,-1.1035375875541,-1.08040313657372,-1.05726868559333,-1.03413423461294,-1.01099978363256,-0.987865332652171,-0.964730881671785,-0.941596430691398,-0.918461979711012,-0.895327528730625,-0.872193077750239,-0.849058626769853,-0.825924175789466,-0.80278972480908,-0.779655273828693,-0.756520822848307,-0.733386371867921,-0.710251920887534,-0.687117469907148,-0.663983018926761,-0.640848567946375,-0.617714116965989,-0.594579665985602,-0.571445215005216
"OTU81",-1.26446590507785,-1.2545280061008,-1.24459010712374,-1.23465220814669,-1.22471430916963,-1.21477641019257,-1.20483851121552,-1.19490061223846,-1.18496271326141,-1.17502481428435,-1.1650869153073,-1.15514901633024,-1.14521111735319,-1.13527321837613,-1.12533531939908,-1.11539742042202,-1.10545952144497,-1.09552162246791,-1.08558372349086,-1.0756458245138,-1.06570792553675,-1.05577002655969,-1.04583212758264,-1.03589422860558,-1.02595632962853,-1.01601843065147,-1.00608053167442,-0.996142632697362,-0.986204733720306,-0.976266834743251,-0.966328935766196,-0.956391036789141,-0.946453137812086,-0.936515238835031,-0.926577339857976,-0.91663944088092,-0.906701541903865,-0.89676364292681,-0.886825743949755,-0.8768878449727,-0.866949945995645,-0.85701204701859,-0.847074148041534,-0.837136249064479,-0.827198350087424,-0.817260451110369,-0.807322552133314
"OTU82",1.43325667071154,1.43311845938456,1.43298024805758,1.4328420367306,1.43270382540363,1.43256561407665,1.43242740274967,1.37151808422935,1.31060876570904,1.22539100431139,1.14017324291374,1.0549554815161,0.96973772011845,0.959686314758446,0.949634909398441,1.03980531208863,1.12997571477881,1.220146117469,1.31031652015918,1.40656540616296,1.50281429216674,1.63553407805208,1.76825386393742,1.90097364982276,2.03369343570809,2.16641322159343,2.29913300747877,2.18503283328807,2.07093265909738,1.91569582489401,1.76045899069063,1.60522215648726,1.44998532228389,1.28569794513146,1.12141056797904,0.950335283614814,0.779259999250593,0.608184714886372,0.43710943052215,0.366404714146055,0.29569999776996,0.475921701364177,0.656143404958394,0.83636510855261,1.01658681214683,1.19680851574104,1.37703021933526
"OTU83",1.00572363112566,1.00161105823121,0.997498485336764,0.993385912442314,0.989273339547863,0.985160766653413,0.981048193758963,0.976935620864513,0.972823047970062,0.968710475075612,0.964597902181162,0.960485329286711,0.956372756392261,0.952260183497811,0.948147610603361,0.94403503770891,0.93992246481446,0.93580989192001,0.931697319025559,0.927584746131109,0.923472173236659,0.919359600342208,0.915247027447758,0.911134454553308,0.907021881658858,0.902909308764407,0.898796735869957,0.894684162975507,0.890571590081056,0.886459017186606,0.882346444292156,0.878233871397705,0.874121298503255,0.870008725608805,0.865896152714355,0.861783579819904,0.857671006925454,0.853558434031004,0.849445861136553,0.845333288242103,0.841220715347653,0.837108142453203,0.832995569558752,0.828882996664302,0.824770423769852,0.820657850875401,0.816545277980951
"OTU84",-1.6949964469314,-1.60833025989592,-1.52166407286044,-1.43499788582496,-1.34833169878948,-1.261665511754,-1.17499932471852,-1.11628091927115,-1.05756251382378,-1.01002322101165,-0.962483928199523,-0.914944635387395,-0.867405342575266,-0.797073257922262,-0.726741173269258,-0.626018699495086,-0.525296225720914,-0.424573751946742,-0.32385127817257,-0.233347698743674,-0.142844119314779,-0.113653905957541,-0.0844636926003042,-0.0552734792430668,-0.0260832658858293,0.00310694747140811,0.0322971608286455,-0.0942704240280297,-0.220838008884705,-0.373365226777032,-0.525892444669359,-0.678419662561687,-0.830946880454014,-0.930993113651304,-1.03103934684859,-1.09172484152461,-1.15241033620062,-1.21309583087663,-1.27378132555264,-1.29254835259922,-1.3113153796458,-1.2252862376188,-1.13925709559179,-1.05322795356479,-0.967198811537781,-0.881169669510776,-0.79514052748377
"OTU85",-0.918629124806026,-0.927980036002894,-0.937330947199762,-0.94668185839663,-0.956032769593498,-0.965383680790367,-0.974734591987235,-0.984085503184103,-0.993436414380971,-1.00278732557784,-1.01213823677471,-1.02148914797158,-1.03084005916844,-1.04019097036531,-1.04954188156218,-1.05889279275905,-1.06824370395592,-1.07759461515279,-1.08694552634965,-1.09629643754652,-1.10564734874339,-1.11499825994026,-1.12434917113713,-1.13370008233399,-1.14305099353086,-1.15240190472773,-1.1617528159246,-1.17110372712147,-1.18045463831834,-1.1898055495152,-1.19915646071207,-1.20850737190894,-1.21785828310581,-1.22720919430268,-1.23656010549954,-1.24591101669641,-1.25526192789328,-1.26461283909015,-1.27396375028702,-1.28331466148389,-1.29266557268075,-1.30201648387762,-1.31136739507449,-1.32071830627136,-1.33006921746823,-1.3394201286651,-1.34877103986196
"OTU86",-0.216592505858397,-0.201635623781459,-0.186678741704522,-0.171721859627585,-0.156764977550648,-0.14180809547371,-0.126851213396773,-0.111894331319836,-0.0969374492428985,-0.0819805671659612,-0.067023685089024,-0.0520668030120867,-0.0371099209351494,-0.0221530388582122,-0.00719615678127489,0.00776072529566238,0.0227176073725997,0.0376744894495369,0.0526313715264742,0.0675882536034114,0.0825451356803487,0.097502017757286,0.112458899834223,0.127415781911161,0.142372663988098,0.157329546065035,0.172286428141972,0.18724331021891,0.202200192295847,0.217157074372784,0.232113956449721,0.247070838526659,0.262027720603596,0.276984602680533,0.291941484757471,0.306898366834408,0.321855248911345,0.336812130988282,0.35176901306522,0.366725895142157,0.381682777219094,0.396639659296032,0.411596541372969,0.426553423449906,0.441510305526843,0.456467187603781,0.471424069680718
"OTU87",3.92390194778279,3.8283360727404,3.73277019769801,3.63720432265562,3.54163844761323,3.44607257257084,3.35050669752845,3.31338413182185,3.27626156611525,3.26251632414296,3.24877108217067,3.23502584019839,3.2212805982261,3.24442439823479,3.26756819824348,3.33989738756015,3.41222657687682,3.48455576619348,3.55688495551015,3.6367583278206,3.71663170013106,3.84177017040424,3.96690864067742,4.09204711095061,4.21718558122379,4.34232405149697,4.46746252177015,4.40467894756136,4.34189537335257,4.24779145839679,4.153687543441,4.05958362848522,3.96547971352943,3.84055233460226,3.71562495567508,3.56757997876937,3.41953500186365,3.27149002495793,3.12344504805222,3.06426546788076,3.0050858877093,3.16806979937349,3.33105371103768,3.49403762270188,3.65702153436607,3.82000544603026,3.98298935769445
"OTU88",-1.14779338153762,-1.23600999309632,-1.32422660465502,-1.41244321621371,-1.50065982777241,-1.5888764393311,-1.6770930508898,-1.73617783696217,-1.79526262303455,-1.84269467891239,-1.89012673479024,-1.93755879066808,-1.98499084654593,-1.99055153287454,-1.99611221920315,-1.94584441279944,-1.89557660639574,-1.84530879999203,-1.79504099358833,-1.74650120858258,-1.69796142357683,-1.6597897669588,-1.62161811034078,-1.58344645372275,-1.54527479710473,-1.5071031404867,-1.46893148386868,-1.494529408547,-1.52012733322532,-1.55635352145304,-1.59257970968075,-1.62880589790847,-1.66503208613618,-1.72046158512329,-1.77589108411039,-1.84572306616703,-1.91555504822367,-1.98538703028032,-2.05521901233696,-2.12254304651429,-2.18986708069161,-2.25092124517065,-2.31197540964968,-2.37302957412872,-2.43408373860775,-2.49513790308679,-2.55619206756582
"OTU89",0.53532807728811,0.532265842330725,0.52920360737334,0.526141372415955,0.52307913745857,0.520016902501185,0.5169546675438,0.513892432586415,0.51083019762903,0.507767962671645,0.504705727714259,0.501643492756874,0.498581257799489,0.495519022842104,0.492456787884719,0.489394552927334,0.486332317969949,0.483270083012564,0.480207848055179,0.477145613097794,0.474083378140409,0.471021143183023,0.467958908225638,0.464896673268253,0.461834438310868,0.458772203353483,0.455709968396098,0.452647733438713,0.449585498481328,0.446523263523943,0.443461028566558,0.440398793609172,0.437336558651787,0.434274323694402,0.431212088737017,0.428149853779632,0.425087618822247,0.422025383864862,0.418963148907477,0.415900913950092,0.412838678992707,0.409776444035321,0.406714209077936,0.403651974120551,0.400589739163166,0.397527504205781,0.394465269248396
"OTU90",-1.05486987825718,-1.05500503656788,-1.05514019487859,-1.0552753531893,-1.0554105115,-1.05554566981071,-1.05568082812142,-1.05581598643212,-1.05595114474283,-1.05608630305354,-1.05622146136424,-1.05635661967495,-1.05649177798566,-1.05662693629636,-1.05676209460707,-1.05689725291778,-1.05703241122848,-1.05716756953919,-1.0573027278499,-1.0574378861606,-1.05757304447131,-1.05770820278202,-1.05784336109272,-1.05797851940343,-1.05811367771414,-1.05824883602484,-1.05838399433555,-1.05851915264626,-1.05865431095696,-1.05878946926767,-1.05892462757838,-1.05905978588908,-1.05919494419979,-1.0593301025105,-1.0594652608212,-1.05960041913191,-1.05973557744262,-1.05987073575332,-1.06000589406403,-1.06014105237474,-1.06027621068544,-1.06041136899615,-1.06054652730686,-1.06068168561756,-1.06081684392827,-1.06095200223898,-1.06108716054968
